"","word_clean","score"
"7466","traitorous",-2
"7467"," trahison",-2
"7468"," trahison",-2
"7469","clochard",-2
"7470","piétinent",-2
"7471","tranquille",2
"7472"," tranquilité",2
"7473"," tranquilité",2
"7474","transgresser",-1
"7475"," transgression",-1
"7476"," transparence",0
"7477"," transparence",0
"7478","transparent",0
"7479","transparent",0
"7480","transport",0
"7481","traumatisme",-2
"7482","traumatisme",-2
"7483","traumatique",-2
"7484","traumatique",-2
"7485"," manière traumatisante",-2
"7486","traumatiser",-2
"7487","traumatisés",-2
"7488","type agression",-2
"7489","parodie",-2
"7490","parodie",-2
"7491","perfide",-1
"7492","traîtreusement",-1
"7493"," trahison",-2
"7494"," trahison",-2
"7495","trahison",-2
"7496","trésor",2
"7497","traiter",1
"7498","tremendous",2
"7499","énormément",2
"7500","tendance",2
"7501","appréhension",2
"7502","essai",-1
"7503","hommage",2
"7504","astuce",-2
"7505","astuce",-2
"7506","difficile",-2
"7507","difficile",-2
"7508"," ruse",-2
"7509","garniture",1
"7510","triomphe",2
"7511","triomphe",2
"7512","triomphe",2
"7513","triomphant",2
"7514","triomphant",2
"7515","triomphalement",2
"7516","trivial",-2
"7517","trivial",-2
"7518","banaliser",-2
"7519","trivialement",-2
"7520"," difficulté",-1
"7521"," difficulté",-2
"7522"," difficulté",-1
"7523"," difficulté",-1
"7524"," fauteur  troubles",-2
"7525"," fauteur  troubles",-2
"7526","gênants",-2
"7527","gênants",-2
"7528","troublesomely",-2
"7529","troublant",-2
"7530","troublant",-2
"7531","école buissonnière",-1
"7532","truculent",2
"7533","truculently",2
"7534","vrai",2
"7535","vraiment",2
"7536","trump",2
"7537","trompette",2
"7538","confiance",1
"7539","confiance",1
"7540","confiance",1
"7541"," confiance",2
"7542"," confiance",2
"7543"," fiabilité",2
"7544","digne  confiance",2
"7545"," vérité",2
"7546","véridique",2
"7547","honnêtement",2
"7548"," véracité",2
"7549","essayez",-1
"7550","essayer",-1
"7551","tumultueuse",-1
"7552","turbulent",-1
"7553"," tourmente",-2
"7554","twinkly",2
"7555","twist",-2
"7556","twist",-2
"7557","twisted",-2
"7558","rebondissements",-1
"7559","rebondissements",-1
"7560","tyrannique",-2
"7561","tyrannically",-2
"7562"," tyrannie",-2
"7563","tyran",-2
"7564","pouah",-2
"7565"," laideur",-2
"7566"," laideur",-2
"7567","laid",-2
"7568","inavoués",-2
"7569","ultime",2
"7570"," fin  compte",2
"7571","ultimatum",-2
"7572","ultimatums",-2
"7573","ultimatums",-2
"7574","ultra",2
"7575","ultra-pure  dure",-2
"7576","ultra-pure  dure",-2
"7577","éhontée",2
"7578"," vergogne",2
"7579","impossible",-1
"7580","inacceptable",-2
"7581","unacceptablely",-2
"7582","peu habitués",-1
"7583","unanimous",2
"7584","inattaquable",2
"7585","inattaquable",2
"7586","peu attrayant",-2
"7587","non vérifié",0
"7588","authentique",-1
"7589","indisponible",-1
"7590","inévitable",-1
"7591","inévitablement",-1
"7592","impartiale",1
"7593","insupportable",-2
"7594","unbearablely",-2
"7595","incroyable",-2
"7596","incroyablement",-2
"7597","unbosom",2
"7598","unbound",1
"7599","unbroken",1
"7600","incertain",-1
"7601"," civilité",-2
"7602","non civilisés",-2
"7603","non civilisés",-2
"7604","impur",-2
"7605"," clair",-1
"7606","irrécouvrable",-1
"7607","mal  aise",-1
"7608","rare",2
"7609","rare",2
"7610","non compétitives",-1
"7611"," compromis",-2
"7612"," compromis",-2
"7613","indifférent",2
"7614","inconditionnel",1
"7615","non confirmés",-1
"7616","inconstitutionnelle",-1
"7617","incontrôlée",-1
"7618","non conventionnelles",1
"7619","peu convaincant",-2
"7620","unconvincingly",-2
"7621","grossier",-2
"7622","intrépide",2
"7623","indécis",-1
"7624","undefined",-1
"7625","undependability",-2
"7626","non fiables",-2
"7627","underdog",-2
"7628","underdog",-2
"7629","sous-estimer",-2
"7630","underlings",-2
"7631","underlings",-2
"7632","undermine",-2
"7633","sous-payé",-1
"7634","understand",2
"7635","compréhensible",2
"7636"," compréhension",1
"7637"," compréhension",1
"7638","understood",2
"7639","understate",2
"7640","sobre",2
"7641","understatedly",2
"7642","indésirables",-2
"7643","indéterminé",-1
"7644","défait",-1
"7645","indigne",-2
"7646","undisputable",2
"7647","indiscutablement",2
"7648","incontesté",1
"7649","annuler",-1
"7650","-papiers",-1
"7651","annulée",-1
"7652","incontestable",2
"7653"," aucun doute",2
"7654","indu",-2
"7655","malaise",-2
"7656","malaise",-2
"7657","difficilement",-2
"7658"," malaise",-2
"7659"," malaise",-2
"7660","mal  aise",-2
"7661"," rentable",-1
"7662","non grevés",1
"7663","inégalité ",-2
"7664"," équivoque",2
"7665"," équivoque",2
"7666"," équivoque",2
"7667","contraire  éthique",-2
"7668","inégale",-1
"7669"," incident",-1
"7670","inattendu",-1
"7671"," façon inattendue",-2
"7672","inexpliquée",-1
"7673","injuste",-2
"7674","injustement",-2
"7675","infidèle",-2
"7676","unfaithfully",-2
"7677","inconnu",-1
"7678","unfavorable",-2
"7679","imperturbable",2
"7680","insensible",-2
"7681","libre",2
"7682","inachevé",-1
"7683","inapte",-2
"7684","imprévues",-1
"7685","inoubliable",2
"7686","malheureux",-2
"7687","malheureusement",-2
"7688"," fondement",-2
"7689","hostile",-2
"7690","inassouvi",-1
"7691","non capitalisé",-1
"7692","ingrat",-2
"7693","ingouvernable",-2
"7694","ingouvernable",-2
"7695","malheureusement",-2
"7696"," malheur",-2
"7697","malheureux",-2
"7698","malsain",-1
"7699","uniforme",1
"7700","uniformément",1
"7701","unilatéralisme",-2
"7702","unilatéralisme",-2
"7703","inimaginable",-2
"7704","inimaginable",-2
"7705","unimportant",-2
"7706","mal informés",-1
"7707","non assurés",-1
"7708","unipolaire",-2
"7709","unipolaire",-2
"7710","unique",1
"7711","unité",1
"7712","unité",1
"7713","universel",1
"7714","injuste",-2
"7715","injustifiable",-2
"7716"," manière injustifiée",-2
"7717","injustifiée",-1
"7718","injustement",-2
"7719","méchant",-2
"7720","méchamment",-2
"7721","unlamentable",-2
"7722","unlamentably",-2
"7723","illicite",-1
"7724","illégalement",-1
"7725","illégalité",-1
"7726","illégalité",-1
"7727","libérer",-2
"7728"," licence",-1
"7729","peu probable",-1
"7730","illimitée",1
"7731","malchanceux",-2
"7732","indifférent",-1
"7733","contre nature",-1
"7734","anormalement",-2
"7735","inutile",-1
"7736","inutiles",-1
"7737","énerver",-2
"7738","énervé",-2
"7739","énervant",-2
"7740","unnervingly",-2
"7741","inaperçu",-1
"7742","non",-1
"7743","peu orthodoxe",-2
"7744","unorthodoxy",-2
"7745","inégalée",2
"7746","désagréable",-2
"7747","unpleasantries",-2
"7748","unpleasantries",-2
"7749","impopulaire",-2
"7750","unprecedent",-2
"7751"," précédent",-2
"7752","imprévisible",-1
"7753","dépourvu",-1
"7754"," prétention",2
"7755","improductif",-1
"7756","non rentables",-1
"7757","non qualifié",-2
"7758","incontestable",2
"7759","incontestablement",2
"7760","démêler",-2
"7761","démêler",-2
"7762","démêlé",-1
"7763","irréaliste",-2
"7764","déraisonnable",-2
"7765","déraisonnable",-1
"7766"," façon déraisonnable",-2
"7767","implacable",-2
"7768","implacable",-2
"7769","inexorablement",-2
"7770"," manque  fiabilité",-2
"7771"," manque  fiabilité",-2
"7772","peu fiable",-2
"7773","non résolue",-1
"7774","troubles",-2
"7775"," restriction",1
"7776","indisciplinés",-2
"7777","dangereux",-1
"7778","insatisfaisant",-1
"7779","peu recommandables",-2
"7780","indemne",1
"7781"," scrupules",-2
"7782"," aucun scrupules",-2
"7783","rien  malhonnête",-2
"7784","unselfish",2
"7785","déstabiliser",-2
"7786","instable",-1
"7787","ébranlant",-2
"7788","unsettlingly",-2
"7789","non qualifiés",-1
"7790","candide",-2
"7791","unsound",-2
"7792","indicible",-2
"7793","unspeakablely",-2
"7794","non spécifié",-1
"7795","instable",-1
"7796","chancelant",-1
"7797","instabilité",-1
"7798","instable",-1
"7799","échec",-1
"7800"," vain",-1
"7801","non pris  charge",-1
"7802"," sûr",-1
"7803"," méfiance",-2
"7804","insoutenable",-1
"7805","intenable",-2
"7806","non testé",-1
"7807","impensable",-2
"7808","impensable",-2
"7809","prématurée",-2
"7810","intacte",1
"7811"," formation",1
"7812","faux",-2
"7813","indigne  confiance",-2
"7814","faux",-2
"7815","insolite",-1
"7816","exceptionnellement",-2
"7817","indésirables",-2
"7818","injustifiée",-2
"7819","malvenue",-2
"7820","unwieldy",-2
"7821","refuse",-2
"7822"," contrecoeur",-2
"7823"," réticence",-2
"7824","imprudents",-2
"7825","imprudemment",-2
"7826","impraticable",-2
"7827","indigne",-2
"7828","inflexible",-2
"7829","optimiste",2
"7830","faire  reproche",-2
"7831","avance",1
"7832","mise  niveau",1
"7833","bouleversement",-2
"7834","confirmé",2
"7835","respecter",2
"7836"," soulèvement  ",1
"7837","édifiant",2
"7838","upliftingly",2
"7839","élévation",2
"7840","élévation",2
"7841","debout",1
"7842","soulèvement",-1
"7843","tollé",-2
"7844","désopilants",-2
"7845","uproariously",-2
"7846","uproarous",-2
"7847","uproarously",-2
"7848","déraciner",-1
"7849","haut  gamme",1
"7850","bouleversé",-1
"7851","bouleversé",-1
"7852","bouleversant",-2
"7853","bouleversant",-2
"7854","upsettingly",-2
"7855"," envers",2
"7856"," envers",2
"7857"," hausse",1
"7858","envie",2
"7859","urgence",-2
"7860","urgence",-2
"7861","urgent",-1
"7862","urgent",-1
"7863"," toute urgence",-1
"7864","utilisable",1
"7865","utile",1
"7866","utilité",1
"7867","inutile",-1
"7868","usurper",-2
"7869","usurpateur",-2
"7870","utilitaires",1
"7871"," plus grande",2
"7872","totale",-2
"7873","paroles",0
"7874","paroles",0
"7875","totalement",-2
"7876"," plus grande",2
"7877","vagrant",-2
"7878","vague",-1
"7879","vague",-1
"7880","imprécision  ",-1
"7881","vain",-2
"7882"," vain",-2
"7883","vaillant",2
"7884","vaillamment",2
"7885","valide",1
"7886","validité",1
"7887","valor",2
"7888","précieux",1
"7889","précieux",2
"7890","valeur",1
"7891"," valeurs",1
"7892"," valeurs",1
"7893","vanish",-1
"7894"," vanité",-1
"7895","vanquish",2
"7896","vaste",1
"7897","très",1
"7898","immensité",1
"7899","véhément",-2
"7900"," véhémence",-2
"7901","vénérable",2
"7902","venerably",2
"7903","vénérer",1
"7904","vengeance",-2
"7905","vengeur",-2
"7906","vengefully",-2
"7907","  désir  vengeance",-2
"7908"," venin",-2
"7909"," venin",-2
"7910","venimeux",-2
"7911","venomously",-2
"7912","évent",-2
"7913","évent",-2
"7914","vérifiable",1
"7915","véritable",2
"7916","versatile",1
"7917","polyvalence",1
"7918","très",0
"7919","vestiges",-2
"7920","vestiges",-2
"7921","veto",-2
"7922","veto",-2
"7923","vex",-2
"7924","vex",-2
"7925","vexation",-2
"7926","épineux",-2
"7927","vexingly",-2
"7928","viable",1
"7929"," viabilité",1
"7930","dynamique",2
"7931","vibrant",2
"7932","vice",-2
"7933","vicieux",-2
"7934","sauvagement",-2
"7935"," cruauté",-2
"7936","victimiser",-2
"7937","victorieux",1
"7938"," victoire",1
"7939"," victoire",1
"7940","vie",-2
"7941","vue",0
"7942","vue",0
"7943","vue",0
"7944"," points  vue",0
"7945"," points  vue",0
"7946","vues",0
"7947","vues",0
"7948","vigilance",1
"7949","vigilants",1
"7950","vigilants",1
"7951","vigorous",1
"7952","vigoureusement",1
"7953","vile",-2
"7954","atrocité  crime",-2
"7955","vilipender",-2
"7956","villainous",-2
"7957","crapuleusement",-2
"7958"," méchants",-2
"7959"," méchants",-2
"7960","méchant",-2
"7961","villianous",-2
"7962","villianously",-2
"7963","villify",-2
"7964","revendiquer",2
"7965","vindicatif",-2
"7966","vindictively",-2
"7967","envie  vengeance",-2
"7968","vintage",1
"7969","violent",-2
"7970","violation",-1
"7971","contrevenant",-2
"7972","contrevenant",-2
"7973","violent",-1
"7974","violemment",-1
"7975","viper",-1
"7976"," vertu",2
"7977","vertueux",2
"7978","vertueusement",2
"7979"," virulence",-2
"7980","virulente",-2
"7981","furieusement",-2
"7982","virus",-2
"7983","virus",-2
"7984","visionnaire",2
"7985","vital",2
"7986","vitalité",2
"7987","vitalité",2
"7988","vive",2
"7989","vive",2
"7990","vocal",0
"7991","vocal",0
"7992","vocalement",-1
"7993","bruyante",-2
"7994","bruyamment",-2
"7995","nul",-1
"7996","volatile",-1
"7997"," volatilité",-1
"7998","volontairement",1
"7999","volontaire",1
"8000","vomit",-1
"8001","vomit",-1
"8002","vouch",2
"8003","daignez",2
"8004","vœu",2
"8005","vulgaire",-2
"8006","vulnérables",2
"8007","vulnérables",2
"8008","hurlement",-2
"8009"," vautrer",-1
"8010","flache",-1
"8011"," déclin ",-2
"8012"," déclin ",-2
"8013","voulez",2
"8014","capricieux",-2
"8015"," guerre",-1
"8016"," guerre",-1
"8017"," guerre comme",-2
"8018"," guerre comme",-2
"8019","warfare",-1
"8020","guerrière",-2
"8021","chaud",1
"8022","chaleureux",2
"8023","chaudement",2
"8024"," chaleur",1
"8025","avertissement",-1
"8026","avertissement",-1
"8027","warp",-1
"8028","déformé",-1
"8029","méfier",-2
"8030","prudemment",-2
"8031"," méfiance",-2
"8032","déchets",-1
"8033","déchets",-1
"8034"," gaspillage",-1
"8035"," gaspillage",-1
"8036","chien  garde",-2
"8037","chien  garde",-2
"8038","rebelle",-2
"8039","faible",-1
"8040","affaiblir",-2
"8041","affaiblissement ",-2
"8042","affaiblissement ",-2
"8043","faiblesse",-2
"8044","faiblesse",-2
"8045","faiblesses",-2
"8046","faiblesses",-2
"8047","riche",1
"8048"," fatigue",-2
"8049","pénible",-2
"8050","fatigué",-2
"8051","fatigué",-2
"8052","fatigué",-1
"8053","coin",-1
"8054","coin",-1
"8055","wee",-2
"8056"," mauvaises herbes",-1
"8057","pleurer",-1
"8058","bizarre",-2
"8059","bizarre",-2
"8060","bizarrement",-2
"8061","bienvenue",2
"8062","bienvenue",1
"8063","bienvenue",2
"8064","bienvenue",2
"8065","bien-être",1
"8066","bien-être",1
"8067","bien",1
"8068","bien",1
"8069","bien-être",2
"8070","bien-être",2
"8071","bien relié",2
"8072","bien éduqué",1
"8073","bien établie",1
"8074","bien informé",2
"8075","bien intentionnés",2
"8076","bien géré",2
"8077","bien placé",1
"8078","bien connus  public",1
"8079","bien reçu",2
"8080","bien considéré",2
"8081","bien gérée",2
"8082","sympathisants",2
"8083","sympathisants",2
"8084","bien-être",2
"8085","bien-être",2
"8086","  ",-1
"8087","soutirer",-2
"8088","bouffée",0
"8089","bouffée",0
"8090","gémissement",-2
"8091","lunatique",2
"8092","pleurnicher",-2
"8093","pleurnicher",-2
"8094","fouets",-2
"8095","fouets",-2
"8096","blanc",1
"8097"," tout coeur",2
"8098","sain",2
"8099","méchant",-2
"8100"," mal",-2
"8101"," méchanceté",-2
"8102","large",1
"8103","grande ouverte",1
"8104","large",1
"8105","répandue",-1
"8106","sauvage",-1
"8107","sauvagement",-1
"8108","wiles",-2
"8109","va",2
"8110","va",2
"8111","volontaire",2
"8112","volontairement",2
"8113","prêt",2
"8114"," volonté",2
"8115"," volonté",2
"8116"," flétrissement",-2
"8117","wily",-2
"8118","wince",-2
"8119","clin oeil",2
"8120","clin oeil",2
"8121","gagnable",2
"8122","gagnable",2
"8123"," gagnants",2
"8124"," gagnants",2
"8125"," sagesse",2
"8126"," sagesse",2
"8127","sage",2
"8128","sage",2
"8129","sagement",2
"8130","souhaitez",2
"8131","souhaitez",2
"8132","souhaitez",2
"8133","souhaite",2
"8134","souhaite",2
"8135","souhaitant",2
"8136","souhaitant",2
"8137","retenu",-1
"8138","retenir",-1
"8139","plein esprit",2
"8140","malheur",-2
"8141","woebegone",-2
"8142","lamentable",-2
"8143","malheureusement",-2
"8144","merveille",2
"8145","merveilleux",2
"8146","merveilleux",2
"8147","merveilleusement",2
"8148","wonderous",2
"8149","wonderously",2
"8150","merveilleux",2
"8151","woo",2
"8152","réalisable",2
"8153"," renommée mondiale",2
"8154","porté",-1
"8155","porté",-1
"8156","inquiet",-2
"8157","inquiet",-2
"8158","anxieuse",-2
"8159","soucis",-2
"8160","soucis",-2
"8161","inquiétant",-2
"8162"," inquiétez",-2
"8163"," inquiétez",-2
"8164"," inquiétez",-2
"8165","inquiétant",-2
"8166","  inquiétant",-2
"8167","pire",-2
"8168","aggraver",-2
"8169","aggravation  ",-2
"8170","culte",1
"8171","pire",-2
"8172"," peine",2
"8173"," peine",2
"8174"," vaille vraiment  peine",2
"8175"," dignité",2
"8176","inutile",-2
"8177","worthlessly",-2
"8178","inutilité",-2
"8179"," peine",2
"8180","digne",2
"8181","",0
"8182"," plaie",-2
"8183"," plaie",-2
"8184"," plaie",-1
"8185"," plaies",-1
"8186"," plaies",-1
"8187","wow",2
"8188","wow",2
"8189","épave",-1
"8190","épave",-1
"8191","disputer",-2
"8192"," colère",-2
"8193","arracher",-2
"8194","lutter",-1
"8195","misérable",-2
"8196","malheureux",-2
"8197","misérable",-2
"8198"," misère",-2
"8199"," tordre",-1
"8200","mal",-1
"8201","mal",-1
"8202","illicite",-1
"8203"," tort",-2
"8204","forgé",-1
"8205","forgé",-1
"8206","ironique",2
"8207","bâiller",-2
"8208","bâiller",-2
"8209","ouais",0
"8210"," nostalgie",2
"8211","nostalgie",2
"8212","yearningly",2
"8213","yelp",-2
"8214","yep",2
"8215","oui",2
"8216","jeune",1
"8217"," zèle",2
"8218","zélote",-2
"8219","zélé",-2
"8220"," zèle",-2
"8221","zenith",2
"8222","zest",2
